Format Version,1.23,Take Name,RightToLeft,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-07-14 12.08.44.023 PM,Capture Start Frame,1070568,Total Frames in Take,2188,Total Exported Frames,2188,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
481,2.004167,0.000073,-0.000802,0.000228,-1.000000,0.136336,0.066294,0.771267,0.000047,0.109336,0.049224,0.802954,0.981106,0.131537,0.122795,0.771182,0.986093,0.135554,0.083903,0.732039,0.991904,0.168918,0.009254,0.778894,0.990550,-0.031405,-0.073904,-0.046553,-0.995683,0.067517,0.069429,0.878153,0.000389,0.049019,0.043218,0.873627,0.894581,0.055290,0.084926,0.876280,0.970991,0.098241,0.080143,0.884552,0.911558,-0.020088,-0.084632,-0.044787,-0.995202,-0.065331,0.185269,0.801213,0.000848,-0.160002,0.250097,0.793948,0.876368,0.000982,0.110619,0.857768,0.901202,0.042933,0.134700,0.826014,0.770780,-0.145237,0.245662,0.727123,0.654214,0.000260,-0.000040,0.000258,1.000000,0.133487,0.001404,0.572089,0.030168,0.094120,0.001609,0.527648,0.000001,0.096242,0.001158,0.623146,0.000001,0.170227,0.001838,0.521618,0.997629,0.173357,0.001011,0.615943,0.997376,0.001852,-0.009017,0.007331,-0.999931,-0.196980,0.481314,0.581574,0.000718,-0.242175,0.562008,0.700768,0.799553,-0.199488,0.540606,0.544373,0.780190,-0.149276,0.341329,0.499582,0.798673,-0.242016,0.561200,0.700769,-0.199402,0.541074,0.543652,-0.149518,0.341672,0.500289,0.109396,0.049254,0.802926,0.131489,0.122806,0.771216,0.135574,0.083881,0.732025,0.168885,0.009235,0.778902,0.049350,0.043466,0.873700,0.055189,0.084938,0.876261,0.098012,0.079884,0.884498,-0.160154,0.250531,0.793766,0.001081,0.110244,0.857681,0.042331,0.135353,0.825776,-0.144411,0.244763,0.727778,0.096288,0.001227,0.623052,0.094080,0.001542,0.527652,0.170226,0.001838,0.521607,0.173358,0.001011,0.615955
482,2.008333,0.000058,-0.000846,0.000214,-1.000000,0.136333,0.066293,0.771269,0.000047,0.109335,0.049221,0.802958,0.981598,0.131531,0.122794,0.771186,0.985266,0.135547,0.083903,0.732041,0.991903,0.168917,0.009253,0.778891,0.990229,-0.031685,-0.074907,-0.046514,-0.995601,0.067581,0.069471,0.877866,0.000383,0.049072,0.043263,0.873365,0.894990,0.055351,0.084969,0.876025,0.974037,0.098318,0.080180,0.884207,0.912277,-0.020188,-0.084608,-0.045194,-0.995184,-0.065365,0.185260,0.801021,0.000884,-0.160086,0.250015,0.793769,0.876241,0.001005,0.110647,0.857559,0.900838,0.042938,0.134771,0.825814,0.770076,-0.145314,0.245609,0.726943,0.653711,0.000233,-0.000046,0.000285,1.000000,0.133487,0.001408,0.572090,0.030168,0.094121,0.001608,0.527649,0.000001,0.096242,0.001163,0.623147,0.000001,0.170228,0.001841,0.521619,0.997241,0.173357,0.001019,0.615944,0.997018,0.001891,-0.009102,0.007262,-0.999931,-0.196990,0.481315,0.581546,0.000719,-0.242176,0.562012,0.700741,0.794202,-0.199513,0.540603,0.544340,0.783904,-0.149282,0.341330,0.499555,0.794374,-0.242018,0.561205,0.700742,-0.199427,0.541069,0.543620,-0.149523,0.341674,0.500262,0.109393,0.049248,0.802925,0.131491,0.122812,0.771222,0.135559,0.083879,0.732026,0.168888,0.009234,0.778903,0.049449,0.043497,0.873446,0.055219,0.085039,0.876002,0.098073,0.079876,0.884149,-0.160247,0.250457,0.793521,0.001147,0.110263,0.857475,0.042324,0.135404,0.825582,-0.144508,0.244724,0.727683,0.096290,0.001231,0.623054,0.094078,0.001541,0.527649,0.170227,0.001841,0.521608,0.173358,0.001019,0.615956
483,2.012500,0.000054,-0.000847,0.000223,-1.000000,0.136334,0.066294,0.771272,0.000046,0.109337,0.049223,0.802961,0.982100,0.131534,0.122795,0.771190,0.985747,0.135549,0.083905,0.732044,0.992276,0.168917,0.009254,0.778894,0.990725,-0.031587,-0.074436,-0.045873,-0.995669,0.067672,0.069473,0.877572,0.000415,0.049134,0.043288,0.873061,0.887109,0.055464,0.084987,0.875716,0.962150,0.098418,0.080145,0.883939,0.901195,-0.020259,-0.084957,-0.045413,-0.995143,-0.065356,0.185281,0.800827,0.000874,-0.160112,0.249994,0.793651,0.867115,0.001086,0.110688,0.857308,0.895576,0.042986,0.134835,0.825537,0.772046,-0.145384,0.245605,0.726814,0.648170,0.000149,-0.000106,0.000321,1.000000,0.133478,0.001408,0.572097,0.030175,0.094118,0.001598,0.527651,0.000001,0.096227,0.001169,0.623149,0.000001,0.170225,0.001835,0.521631,0.997077,0.173343,0.001030,0.615956,0.996854,0.001916,-0.009122,0.007288,-0.999930,-0.197001,0.481306,0.581523,0.000722,-0.242178,0.562011,0.700716,0.794591,-0.199522,0.540593,0.544315,0.784409,-0.149303,0.341315,0.499538,0.794322,-0.242018,0.561201,0.700716,-0.199436,0.541061,0.543593,-0.149546,0.341661,0.500248,0.109395,0.049254,0.802927,0.131491,0.122806,0.771225,0.135561,0.083885,0.732031,0.168889,0.009232,0.778906,0.049466,0.043531,0.873134,0.055396,0.085001,0.875703,0.098155,0.079888,0.883879,-0.160298,0.250430,0.793464,0.001196,0.110282,0.857275,0.042373,0.135518,0.825245,-0.144522,0.244720,0.727467,0.096294,0.001232,0.623057,0.094076,0.001537,0.527652,0.170224,0.001836,0.521609,0.173344,0.001029,0.615978
484,2.016667,0.000054,-0.000814,0.000213,-1.000000,0.136334,0.066291,0.771270,0.000048,0.109335,0.049219,0.802958,0.981292,0.131533,0.122792,0.771188,0.985939,0.135551,0.083902,0.732042,0.993251,0.168918,0.009251,0.778894,0.990520,-0.031042,-0.074432,-0.045772,-0.995691,0.067731,0.069511,0.877321,0.000414,0.049190,0.043324,0.872837,0.895613,0.055525,0.085024,0.875447,0.982146,0.098478,0.080186,0.883678,0.906846,-0.020442,-0.085222,-0.045647,-0.995106,-0.065389,0.185283,0.800683,0.000868,-0.160177,0.249957,0.793583,0.872594,0.001116,0.110699,0.857100,0.894507,0.042989,0.134877,0.825315,0.759234,-0.145484,0.245600,0.726736,0.650562,0.000213,-0.000040,0.000266,1.000000,0.133484,0.001407,0.572093,0.030168,0.094118,0.001607,0.527653,0.000001,0.096239,0.001165,0.623151,0.000001,0.170224,0.001836,0.521623,0.994571,0.173355,0.001018,0.615947,0.994350,0.001993,-0.009277,0.007165,-0.999929,-0.197006,0.481309,0.581486,0.000743,-0.242166,0.562020,0.700681,0.793485,-0.199553,0.540589,0.544270,0.783896,-0.149299,0.341317,0.499507,0.793239,-0.242009,0.561210,0.700689,-0.199463,0.541050,0.543530,-0.149546,0.341674,0.500227,0.109398,0.049242,0.802924,0.131493,0.122804,0.771221,0.135565,0.083880,0.732030,0.168882,0.009238,0.778907,0.049526,0.043556,0.872911,0.055463,0.085054,0.875436,0.098204,0.079925,0.883616,-0.160358,0.250411,0.793406,0.001228,0.110287,0.857044,0.042378,0.135566,0.825050,-0.144631,0.244685,0.727377,0.096287,0.001229,0.623056,0.094080,0.001545,0.527653,0.170224,0.001836,0.521612,0.173356,0.001018,0.615959
485,2.020833,0.000065,-0.000834,0.000216,-1.000000,0.136333,0.066294,0.771268,0.000047,0.109335,0.049223,0.802957,0.981209,0.131532,0.122795,0.771184,0.986550,0.135548,0.083904,0.732040,0.992854,0.168917,0.009254,0.778892,0.989894,-0.031331,-0.076306,-0.046011,-0.995529,0.067785,0.069543,0.877010,0.000422,0.049242,0.043347,0.872585,0.896230,0.055563,0.085050,0.875189,0.982549,0.098549,0.080232,0.883256,0.904096,-0.020570,-0.085482,-0.045839,-0.995072,-0.065416,0.185283,0.800554,0.000869,-0.160233,0.249923,0.793521,0.870191,0.001147,0.110709,0.856916,0.892416,0.042994,0.134911,0.825115,0.760421,-0.145573,0.245589,0.726665,0.648457,0.000221,-0.000024,0.000292,1.000000,0.133489,0.001402,0.572097,0.030167,0.094121,0.001601,0.527658,0.000001,0.096246,0.001158,0.623156,0.000001,0.170228,0.001835,0.521626,0.997345,0.173361,0.001015,0.615950,0.997138,0.002034,-0.009346,0.007116,-0.999929,-0.197019,0.481308,0.581463,0.000740,-0.242171,0.562025,0.700658,0.793638,-0.199577,0.540585,0.544242,0.781029,-0.149309,0.341314,0.499488,0.789747,-0.242012,0.561213,0.700664,-0.199488,0.541048,0.543505,-0.149556,0.341670,0.500208,0.109399,0.049249,0.802923,0.131489,0.122806,0.771220,0.135562,0.083884,0.732023,0.168882,0.009237,0.778907,0.049593,0.043564,0.872659,0.055512,0.085108,0.875181,0.098249,0.079957,0.883189,-0.160407,0.250378,0.793351,0.001256,0.110294,0.856856,0.042377,0.135613,0.824852,-0.144721,0.244666,0.727297,0.096285,0.001225,0.623056,0.094077,0.001536,0.527654,0.170227,0.001835,0.521615,0.173362,0.001015,0.615962
486,2.025000,0.000051,-0.000804,0.000226,-1.000000,0.136333,0.066292,0.771270,0.000045,0.109333,0.049221,0.802957,0.980832,0.131533,0.122794,0.771187,0.985790,0.135551,0.083903,0.732042,0.992690,0.168915,0.009252,0.778894,0.989696,-0.033050,-0.076826,-0.046764,-0.995399,0.067893,0.069605,0.876737,0.000405,0.049378,0.043401,0.872242,0.895104,0.055650,0.085103,0.874985,0.980530,0.098651,0.080312,0.882984,0.896883,-0.020569,-0.085876,-0.045961,-0.995033,-0.065455,0.185278,0.800424,0.000873,-0.160294,0.249894,0.793465,0.871108,0.001172,0.110723,0.856735,0.891660,0.042987,0.134935,0.824901,0.757283,-0.145686,0.245563,0.726598,0.648327,0.000229,-0.000026,0.000299,1.000000,0.133488,0.001404,0.572097,0.030167,0.094121,0.001603,0.527658,0.000001,0.096245,0.001158,0.623156,0.000001,0.170227,0.001837,0.521625,0.997301,0.173360,0.001016,0.615950,0.997018,0.001938,-0.009071,0.007378,-0.999930,-0.196993,0.481306,0.581429,0.000767,-0.242168,0.562025,0.700614,0.793115,-0.199499,0.540592,0.544218,0.781265,-0.149312,0.341303,0.499455,0.790018,-0.242014,0.561212,0.700639,-0.199400,0.541054,0.543444,-0.149563,0.341668,0.500186,0.109392,0.049248,0.802927,0.131491,0.122804,0.771222,0.135567,0.083883,0.732026,0.168883,0.009235,0.778905,0.049757,0.043580,0.872320,0.055595,0.085229,0.874979,0.098326,0.080007,0.882911,-0.160458,0.250358,0.793299,0.001282,0.110293,0.856666,0.042362,0.135662,0.824648,-0.144846,0.244622,0.727222,0.096291,0.001226,0.623057,0.094073,0.001537,0.527651,0.170227,0.001837,0.521615,0.173361,0.001016,0.615961
487,2.029167,0.000032,-0.000782,0.000205,-1.000000,0.136336,0.066294,0.771270,0.000045,0.109335,0.049220,0.802955,0.982237,0.131534,0.122795,0.771189,0.986121,0.135555,0.083906,0.732043,0.992460,0.168920,0.009254,0.778893,0.990541,-0.034217,-0.080412,-0.047427,-0.995045,0.068007,0.069642,0.876397,0.000357,0.049497,0.043421,0.871980,0.893260,0.055730,0.085126,0.874766,0.965670,0.098795,0.080380,0.882443,0.886959,-0.020650,-0.086320,-0.046109,-0.994986,-0.065480,0.185270,0.800268,0.000873,-0.160345,0.249858,0.793402,0.870087,0.001220,0.110727,0.856508,0.887891,0.043000,0.134956,0.824640,0.752090,-0.145795,0.245541,0.726522,0.648150,0.000229,-0.000038,0.000284,1.000000,0.133489,0.001406,0.572096,0.030164,0.094123,0.001606,0.527655,0.000001,0.096244,0.001161,0.623153,0.000001,0.170229,0.001838,0.521625,0.997435,0.173360,0.001017,0.615949,0.997182,0.001982,-0.009063,0.007390,-0.999930,-0.196999,0.481315,0.581394,0.000759,-0.242174,0.562045,0.700571,0.792931,-0.199504,0.540597,0.544177,0.773279,-0.149320,0.341302,0.499433,0.786217,-0.242022,0.561236,0.700597,-0.199406,0.541061,0.543407,-0.149569,0.341661,0.500158,0.109394,0.049247,0.802926,0.131490,0.122806,0.771224,0.135571,0.083885,0.732025,0.168887,0.009237,0.778904,0.049864,0.043597,0.872054,0.055638,0.085249,0.874754,0.098520,0.080081,0.882382,-0.160505,0.250335,0.793236,0.001297,0.110286,0.856439,0.042426,0.135685,0.824391,-0.144965,0.244578,0.727151,0.096288,0.001229,0.623058,0.094075,0.001539,0.527649,0.170229,0.001838,0.521618,0.173360,0.001017,0.615957
488,2.033333,0.000063,-0.000802,0.000209,-1.000000,0.136335,0.066288,0.771271,0.000045,0.109335,0.049217,0.802958,0.981845,0.131534,0.122789,0.771187,0.986106,0.135553,0.083898,0.732043,0.992444,0.168919,0.009249,0.778896,0.990199,-0.033709,-0.078147,-0.047906,-0.995220,0.068017,0.069626,0.876157,0.000426,0.049550,0.043386,0.871674,0.883939,0.055734,0.085098,0.874458,0.967578,0.098767,0.080395,0.882338,0.889551,-0.020533,-0.086815,-0.046182,-0.994942,-0.065523,0.185272,0.800134,0.000870,-0.160406,0.249840,0.793344,0.869364,0.001246,0.110756,0.856328,0.888970,0.042990,0.134985,0.824414,0.760298,-0.145922,0.245508,0.726451,0.644749,0.000217,-0.000052,0.000257,1.000000,0.133489,0.001405,0.572093,0.030166,0.094124,0.001606,0.527651,0.000001,0.096243,0.001164,0.623149,0.000001,0.170231,0.001834,0.521623,0.997823,0.173359,0.001015,0.615947,0.997644,0.001990,-0.009068,0.007412,-0.999929,-0.197006,0.481316,0.581368,0.000760,-0.242176,0.562050,0.700545,0.792677,-0.199508,0.540598,0.544151,0.772577,-0.149333,0.341300,0.499409,0.787772,-0.242022,0.561236,0.700570,-0.199410,0.541067,0.543378,-0.149583,0.341659,0.500137,0.109396,0.049242,0.802927,0.131491,0.122800,0.771221,0.135568,0.083878,0.732027,0.168885,0.009233,0.778908,0.049945,0.043616,0.871757,0.055639,0.085186,0.874444,0.098467,0.080078,0.882269,-0.160565,0.250311,0.793185,0.001321,0.110324,0.856257,0.042413,0.135709,0.824164,-0.145083,0.244545,0.727073,0.096290,0.001230,0.623057,0.094080,0.001541,0.527660,0.170230,0.001834,0.521614,0.173360,0.001015,0.615957
489,2.037500,0.000051,-0.000801,0.000233,-1.000000,0.136332,0.066293,0.771274,0.000044,0.109331,0.049222,0.802960,0.982464,0.131533,0.122794,0.771191,0.985575,0.135551,0.083903,0.732046,0.991877,0.168913,0.009252,0.778898,0.990144,-0.034814,-0.082363,-0.048344,-0.994820,0.068153,0.069726,0.875789,0.000350,0.049675,0.043475,0.871415,0.893162,0.055840,0.085188,0.874225,0.958465,0.098943,0.080514,0.881728,0.901100,-0.020523,-0.087166,-0.046370,-0.994902,-0.065590,0.185272,0.799972,0.000889,-0.160504,0.249802,0.793247,0.868064,0.001247,0.110783,0.856120,0.891098,0.042959,0.135028,0.824176,0.757311,-0.146064,0.245475,0.726343,0.633576,0.000210,-0.000052,0.000213,1.000000,0.133485,0.001410,0.572096,0.030167,0.094120,0.001614,0.527654,0.000001,0.096239,0.001173,0.623152,0.000001,0.170226,0.001835,0.521626,0.997971,0.173355,0.001017,0.615950,0.997659,0.001845,-0.009105,0.007375,-0.999930,-0.197013,0.481347,0.581321,0.000785,-0.242180,0.562043,0.700525,0.795702,-0.199522,0.540640,0.544122,0.777714,-0.149336,0.341359,0.499318,0.782703,-0.242028,0.561241,0.700548,-0.199419,0.541076,0.543354,-0.149593,0.341742,0.500055,0.109391,0.049247,0.802933,0.131489,0.122808,0.771226,0.135568,0.083883,0.732027,0.168880,0.009233,0.778909,0.050046,0.043672,0.871489,0.055714,0.085295,0.874207,0.098697,0.080209,0.881672,-0.160691,0.250266,0.793077,0.001359,0.110366,0.856065,0.042344,0.135731,0.823914,-0.145171,0.244510,0.726991,0.096287,0.001248,0.623038,0.094081,0.001540,0.527655,0.170226,0.001835,0.521618,0.173355,0.001017,0.615960
490,2.041667,0.000049,-0.000846,0.000199,-1.000000,0.136333,0.066292,0.771273,0.000047,0.109336,0.049219,0.802962,0.980935,0.131530,0.122793,0.771191,0.986142,0.135547,0.083903,0.732045,0.992712,0.168919,0.009253,0.778894,0.990174,-0.033273,-0.081931,-0.048149,-0.994918,0.068221,0.069773,0.875523,0.000376,0.049743,0.043512,0.871211,0.893688,0.055912,0.085233,0.873899,0.965314,0.099007,0.080574,0.881460,0.898091,-0.020364,-0.087553,-0.046395,-0.994870,-0.065644,0.185306,0.799798,0.000896,-0.160569,0.249825,0.793122,0.856717,0.001243,0.110843,0.855921,0.885495,0.042929,0.135081,0.823937,0.765172,-0.146179,0.245476,0.726209,0.622110,0.000236,-0.000046,0.000261,1.000000,0.133483,0.001406,0.572094,0.030167,0.094118,0.001608,0.527653,0.000001,0.096238,0.001162,0.623151,0.000001,0.170224,0.001837,0.521624,0.997569,0.173354,0.001015,0.615949,0.997346,0.001979,-0.009072,0.007442,-0.999929,-0.197019,0.481322,0.581319,0.000758,-0.242184,0.562056,0.700497,0.792096,-0.199518,0.540604,0.544103,0.770706,-0.149356,0.341305,0.499357,0.788375,-0.242030,0.561239,0.700525,-0.199421,0.541080,0.543325,-0.149605,0.341660,0.500084,0.109398,0.049246,0.802927,0.131490,0.122802,0.771227,0.135559,0.083881,0.732030,0.168885,0.009238,0.778908,0.050111,0.043712,0.871284,0.055815,0.085331,0.873885,0.098736,0.080276,0.881400,-0.160777,0.250322,0.792929,0.001386,0.110413,0.855852,0.042326,0.135762,0.823704,-0.145282,0.244469,0.726892,0.096288,0.001234,0.623056,0.094074,0.001538,0.527652,0.170224,0.001837,0.521615,0.173354,0.001015,0.615959
491,2.045833,0.000040,-0.000838,0.000240,-1.000000,0.136331,0.066290,0.771275,0.000047,0.109332,0.049218,0.802963,0.981669,0.131533,0.122791,0.771194,0.985474,0.135547,0.083901,0.732047,0.992156,0.168912,0.009248,0.778895,0.990151,-0.032890,-0.081804,-0.047700,-0.994963,0.068299,0.069832,0.875249,0.000404,0.049800,0.043583,0.870953,0.896762,0.056004,0.085301,0.873609,0.976974,0.099093,0.080612,0.881185,0.898166,-0.020282,-0.087913,-0.046515,-0.994835,-0.065660,0.185305,0.799641,0.000864,-0.160607,0.249797,0.793022,0.856701,0.001288,0.110870,0.855731,0.881904,0.042944,0.135114,0.823713,0.758148,-0.146263,0.245440,0.726100,0.636783,0.000118,-0.000138,0.000306,1.000000,0.133480,0.001412,0.572100,0.030177,0.094123,0.001601,0.527652,0.000001,0.096225,0.001177,0.623150,0.000001,0.170230,0.001835,0.521636,0.993931,0.173342,0.001035,0.615961,0.993724,0.001998,-0.009098,0.007417,-0.999929,-0.197030,0.481326,0.581295,0.000765,-0.242192,0.562062,0.700472,0.791881,-0.199534,0.540607,0.544076,0.770613,-0.149364,0.341308,0.499335,0.786839,-0.242038,0.561244,0.700500,-0.199435,0.541078,0.543295,-0.149615,0.341669,0.500066,0.109393,0.049243,0.802929,0.131492,0.122809,0.771230,0.135559,0.083878,0.732030,0.168881,0.009229,0.778909,0.050150,0.043790,0.871024,0.055945,0.085371,0.873601,0.098802,0.080334,0.881123,-0.160832,0.250302,0.792872,0.001438,0.110426,0.855672,0.042323,0.135815,0.823472,-0.145368,0.244463,0.726695,0.096293,0.001235,0.623057,0.094074,0.001544,0.527661,0.170229,0.001835,0.521612,0.173343,0.001035,0.615987
492,2.050000,0.000065,-0.000837,0.000227,-1.000000,0.136331,0.066292,0.771276,0.000046,0.109333,0.049222,0.802964,0.982095,0.131531,0.122794,0.771192,0.986260,0.135547,0.083902,0.732047,0.992505,0.168913,0.009252,0.778899,0.990815,-0.033208,-0.081986,-0.047903,-0.994928,0.068367,0.069872,0.875003,0.000429,0.049876,0.043619,0.870698,0.894683,0.056066,0.085338,0.873378,0.980454,0.099160,0.080660,0.880935,0.894069,-0.020101,-0.088465,-0.046585,-0.994786,-0.065694,0.185310,0.799504,0.000865,-0.160661,0.249780,0.792963,0.859117,0.001329,0.110910,0.855550,0.885478,0.042946,0.135149,0.823477,0.758660,-0.146389,0.245400,0.726026,0.634183,0.000147,-0.000107,0.000265,1.000000,0.133477,0.001416,0.572105,0.030175,0.094117,0.001610,0.527659,0.000001,0.096225,0.001181,0.623157,0.000001,0.170224,0.001839,0.521639,0.994870,0.173342,0.001033,0.615964,0.994589,0.001993,-0.009069,0.007434,-0.999929,-0.197033,0.481332,0.581274,0.000765,-0.242200,0.562069,0.700450,0.790788,-0.199533,0.540614,0.544056,0.771319,-0.149367,0.341314,0.499316,0.786022,-0.242044,0.561247,0.700474,-0.199435,0.541086,0.543279,-0.149619,0.341676,0.500050,0.109391,0.049248,0.802932,0.131491,0.122808,0.771227,0.135559,0.083879,0.732033,0.168883,0.009235,0.778911,0.050232,0.043834,0.870769,0.056022,0.085402,0.873373,0.098848,0.080380,0.880868,-0.160887,0.250273,0.792811,0.001485,0.110484,0.855488,0.042310,0.135835,0.823237,-0.145477,0.244427,0.726628,0.096290,0.001248,0.623041,0.094077,0.001545,0.527655,0.170223,0.001839,0.521618,0.173343,0.001033,0.615985
493,2.054167,0.000056,-0.000822,0.000225,-1.000000,0.136333,0.066295,0.771275,0.000049,0.109333,0.049224,0.802963,0.980256,0.131533,0.122796,0.771192,0.984956,0.135549,0.083906,0.732047,0.992691,0.168915,0.009255,0.778899,0.989265,-0.033979,-0.082887,-0.048432,-0.994801,0.068437,0.069908,0.874720,0.000407,0.049964,0.043644,0.870407,0.900959,0.056117,0.085364,0.873141,0.982015,0.099230,0.080718,0.880611,0.899234,-0.019941,-0.089175,-0.046672,-0.994722,-0.065727,0.185309,0.799339,0.000898,-0.160719,0.249754,0.792907,0.857885,0.001392,0.110945,0.855318,0.882086,0.042958,0.135183,0.823178,0.754971,-0.146540,0.245353,0.725953,0.623970,0.000256,-0.000016,0.000269,1.000000,0.133487,0.001410,0.572097,0.030167,0.094119,0.001614,0.527658,0.000001,0.096245,0.001165,0.623156,0.000001,0.170225,0.001845,0.521625,0.997465,0.173360,0.001018,0.615949,0.997212,0.001946,-0.009303,0.007196,-0.999929,-0.197059,0.481363,0.581233,0.000781,-0.242207,0.562067,0.700439,0.791530,-0.199604,0.540647,0.544023,0.777644,-0.149364,0.341376,0.499239,0.781343,-0.242049,0.561248,0.700452,-0.199505,0.541096,0.543261,-0.149622,0.341758,0.499982,0.109398,0.049251,0.802927,0.131487,0.122813,0.771228,0.135563,0.083884,0.732032,0.168882,0.009232,0.778913,0.050299,0.043845,0.870475,0.056081,0.085426,0.873137,0.098931,0.080454,0.880547,-0.160946,0.250251,0.792751,0.001514,0.110491,0.855289,0.042358,0.135907,0.822902,-0.145608,0.244349,0.726574,0.096284,0.001232,0.623060,0.094081,0.001549,0.527654,0.170224,0.001845,0.521615,0.173360,0.001018,0.615960
494,2.058333,0.000043,-0.000848,0.000250,-1.000000,0.136333,0.066293,0.771273,0.000048,0.109335,0.049222,0.802961,0.980847,0.131536,0.122794,0.771191,0.985561,0.135548,0.083904,0.732045,0.993228,0.168913,0.009250,0.778893,0.990031,-0.035683,-0.084119,-0.050240,-0.994548,0.068555,0.069910,0.874344,0.000367,0.050162,0.043597,0.869985,0.898978,0.056179,0.085328,0.872852,0.966615,0.099326,0.080803,0.880196,0.897984,-0.020300,-0.089479,-0.046984,-0.994673,-0.065760,0.185298,0.799156,0.000888,-0.160792,0.249694,0.792833,0.852112,0.001438,0.110932,0.855037,0.876148,0.042969,0.135217,0.822889,0.753516,-0.146654,0.245350,0.725866,0.618741,0.000152,-0.000086,0.000324,1.000000,0.133480,0.001416,0.572106,0.030175,0.094117,0.001607,0.527661,0.000001,0.096230,0.001177,0.623160,0.000001,0.170224,0.001844,0.521638,0.994467,0.173347,0.001038,0.615963,0.994171,0.001954,-0.009316,0.007142,-0.999929,-0.197065,0.481371,0.581210,0.000787,-0.242219,0.562072,0.700415,0.791300,-0.199617,0.540655,0.543999,0.777251,-0.149357,0.341388,0.499217,0.780018,-0.242061,0.561252,0.700429,-0.199518,0.541100,0.543234,-0.149617,0.341774,0.499963,0.109395,0.049252,0.802925,0.131492,0.122811,0.771226,0.135560,0.083882,0.732034,0.168884,0.009226,0.778906,0.050517,0.043776,0.870055,0.056104,0.085439,0.872844,0.099045,0.080514,0.880135,-0.160999,0.250228,0.792687,0.001582,0.110465,0.854953,0.042353,0.135958,0.822680,-0.145755,0.244277,0.726471,0.096288,0.001241,0.623055,0.094078,0.001544,0.527657,0.170223,0.001844,0.521616,0.173347,0.001038,0.615986
