,state,action,reward,next_state
183,"0.11361678,0.10355195",4,-0.40386427925143586,"0.10910422063613516,0.10355194599305517"
184,"0.10910422,0.10355195",5,-0.40231673778387644,"0.1083387602347776,0.10355194599305517"
185,"0.10833876,0.10355195",9,-0.4013426923410336,"0.10784342718093404,0.10355194599305517"
186,"0.10784343,0.10355195",1,-0.41366327008485226,"0.1139881449833989,0.10355194599305517"
187,"0.113988146,0.10355195",5,-0.437302279248599,"0.12580800355291774,0.10355194599305517"
188,"0.125808,0.10355195",4,-0.4615313825570604,"0.13793777228894744,0.10355194599305517"
189,"0.13793777,0.10355195",4,-0.4845682294031267,"0.1494561957119806,0.10355194599305517"
190,"0.1494562,0.10355195",9,-0.5059393985290034,"0.1601417802749189,0.10355194599305517"
191,"0.16014178,0.10355195",0,-0.48621670897208547,"0.1505964488744988,0.10355194599305517"
192,"0.15059645,0.10355195",2,-0.44104619861239625,"0.12769518031661534,0.10355194599305517"
193,"0.12769517,0.10355195",0,-0.39561786666279,"0.10519992234321288,0.10355194599305517"
194,"0.105199926,0.10355195",1,-0.39421681569756983,"0.10428048885920213,0.10355194599305517"
195,"0.10428049,0.10355195",0,-0.39253441500550024,"0.10343928851316733,0.10355194599305517"
196,"0.10343929,0.10355195",9,-0.3925172009619411,"0.10343068149138779,0.10355194599305517"
197,"0.10343068,0.10355195",3,-0.3988885746272214,"0.10661636832402792,0.10355194599305517"
198,"0.10661637,0.10355195",3,-0.42952300331409177,"0.12193358266746313,0.10355194599305517"
199,"0.12193358,0.10355195",5,-0.47890817484988957,"0.14662616843536203,0.10355194599305517"
200,"0.14662617,0.10355195",0,-0.53401429228922,"0.17417922715502723,0.10355194599305517"
201,"0.17417923,0.10355195",5,-0.5900960204661363,"0.20222009124348536,0.10355194599305517"
202,"0.2022201,0.10355195",0,-0.639188150623384,"0.22672026884557053,0.10355194599305517"
203,"0.22672027,0.10355195",1,-0.6744224730186675,"0.244383317519751,0.10355194599305517"
204,"0.24438332,0.10355195",9,-0.6799760497659461,"0.24716010589339024,0.10355194599305517"
205,"0.2471601,0.10355195",8,-0.6802928010379732,"0.24731848152940383,0.10355194599305517"
206,"0.24731848,0.10355195",4,-0.6812130385234072,"0.2477786002721208,0.10355194599305517"
207,"0.2477786,0.10355195",2,-0.609687325302894,"0.21201574366186426,0.10355194599305517"
208,"0.21201575,0.10355195",6,-0.5349403911353162,"0.17464227657807535,0.10355194599305517"
209,"0.17464228,0.10355195",2,-0.4462609207547473,"0.1303025413877909,0.10355194599305517"
210,"0.13233209,0.10344201",9,-0.4471665834020896,"0.13075888399750785,0.10354960513569128"
211,"0.13075888,0.10354961",0,-0.43157028667311326,"0.12295722434697387,0.10355194599305517"
212,"0.12295722,0.10355195",0,-0.4090200936707884,"0.11168212784581145,0.10355194599305517"
213,"0.111682124,0.10355195",4,-0.40169007761785425,"0.10801711981934435,0.10355194599305517"
214,"0.10801712,0.10355195",5,-0.4000901390582339,"0.10721715053953416,0.10355194599305517"
